5269	0.99648191355
3587	0.996480941563
27036	0.989067227719
5582	0.988850636049
27035	0.984554447006
5441	0.983405696542
78992	0.970161139067
9645	0.955783264358
1506	0.95057665342
6662	0.944201510393
10467	0.93441825109
1949	0.933069879868
6303	0.927520736052
90326	0.91848113207
5720	0.906268845136
10538	0.903493590275
26707	0.901915011813
1512	0.89934956773
694	0.891987433243
7185	0.88838931983
8644	0.885095591562
4640	0.859662153774
11221	0.857819056762
4691	0.8572771409
7048	0.856999441972
8241	0.851180834438
7180	0.846000420913
546	0.842132424478
563	0.840269335569
3002	0.837653344123
23503	0.836118302006
1893	0.833961268707
7922	0.830969675875
6482	0.826607952687
6772	0.826381176719
11187	0.823474585295
4792	0.81727302397
6401	0.811321186986
25976	0.807275688186
54541	0.806006782376
23275	0.805620339512
11062	0.798169384917
7038	0.797483609347
6517	0.790458848764
23432	0.782476010146
7029	0.780663860501
2859	0.777349388188
23705	0.767516117506
8839	0.764522981916
26471	0.754390650037
51493	0.74699607156
148066	0.745129205332
23516	0.744156811896
2907	0.738479975924
4059	0.737915353092
8794	0.734148219533
247	0.733336923328
7297	0.7331916864
8483	0.724720778608
72	0.711499578848
3213	0.704601475112
1474	0.696916875053
10573	0.692478814836
290	0.688664123982
221692	0.687981506873
3428	0.685219100917
2030	0.684231990363
713	0.681903091166
6204	0.674932127794
113	0.668732527189
9734	0.666035667044
9289	0.660812192705
10555	0.654591882024
8829	0.647650964779
7031	0.646287878383
934	0.638624900962
730	0.636552332313
8174	0.635875717783
5128	0.632734510849
8576	0.632145596834
23102	0.629807035281
9028	0.615575184702
3554	0.614701280131
10475	0.61137531797
10520	0.601022846207
23647	0.592311441417
341	0.591753969892
23246	0.590792925105
6908	0.577074945061
2123	0.571602545098
689	0.570260406196
3425	0.563195482827
57794	0.55465130156
22936	0.549924024939
27124	0.548458220072
643	0.538113475233
1844	0.512566137175
23464	0.500041707679
11216	0.496325635459
3359	0.478279770101
11188	0.477755411836
491	0.467234940856
79036	0.467067790124
7693	0.456835031713
2151	0.449649165565
27241	0.447556397234
4967	0.435003933191
10943	0.432413262665
283135	0.431146137366
10578	0.430747530352
10904	0.410906257635
9976	0.40994088137
5737	0.40787240398
2938	0.404950457525
6943	0.401997702479
6271	0.400931920679
9491	0.400352529962
5266	0.397689772991
10726	0.397612520859
1585	0.396865678651
27293	0.396631076301
10246	0.396159773517
8309	0.392852239246
5228	0.390194894249
7696	0.388024617886
10987	0.384435451115
6776	0.383723644951
6434	0.382623666927
51347	0.37252455713
3004	0.367417133926
5349	0.363916258057
924	0.357344082035
11012	0.355301834892
9262	0.355073619883
1775	0.354424209632
5791	0.354214928236
3208	0.338398564069
1056	0.325624423931
10024	0.319966516216
4881	0.318046730952
4542	0.308074689356
1326	0.30750986252
51090	0.299877306478
8572	0.29559144996
2323	0.294829953896
27040	0.290420351956
54726	0.277101657096
4121	0.272871622945
5211	0.272559820536
10430	0.272495560239
6742	0.271741293415
7535	0.265970418332
1549	0.254377144089
374868	0.252129682873
9665	0.251902459963
1014	0.250482419302
23132	0.246136820099
27287	0.241982266613
230	0.24022859336
5267	0.224006655195
1668	0.206582250365
22893	0.193020900745
7702	0.19134254897
8456	0.188223236304
2632	0.185713599724
10961	0.184694674088
5878	0.184653159286
25794	0.169098072454
9988	0.16310785327
3817	0.162298648126
9538	0.133729880611
4064	0.132735805407
10481	0.132083286876
9669	0.131979298338
9536	0.119918970355
5788	0.11963582399
2352	0.113637975613
353500	0.111515939587
417	0.0973728184889
25891	0.0879840656493
929	0.082203317337
7291	0.0790200266889
268	0.0741707845724
6300	0.0739678050174
7098	0.0648840192001
945	0.0594663210911
152789	0.0522010008215
432	0.0442663348763
8438	0.0420490378412
3177	0.0407206002092
5218	0.034579884171
7730	0.0321862765342
9904	0.0311373987132
5794	0.0195627357466
29896	0.0136486329731
8202	0.0100143865726
9256	0.00987894110498
8857	0.00942208165237
8225	0.00101516339755
6793	0.000783156782944
